Order_ID,Order_Date,Day_of_Week,Month,Customer_ID,Menu_Item,Category,Quantity_Sold,Unit_Price,Total_Sales,Inventory_Stock,Inventory_Used,Food_Waste,Customer_Rating,Review,Sentiment,Payment_Method,Branch
2278,2025-10-12,Sunday,10,1266,Burger,Fast Food,4,250,1000,10,4,6,2,Service was normal,Neutral,Card,Mirpur
2279,2025-11-12,Wednesday,11,1755,Ice Cream,Dessert,6,120,720,14,6,8,3,It was okay,Neutral,Card,Banani
2280,2025-12-25,Thursday,12,1163,Biryani,Main Course,8,320,2560,18,8,10,2,Excellent food and fast service,Positive,Nagad,Uttara
2281,2025-06-28,Saturday,6,1735,Burger,Fast Food,5,250,1250,23,5,18,5,Highly recommended,Positive,Nagad,Banani
2282,2025-11-27,Thursday,11,1659,Coffee,Beverage,3,180,540,22,3,19,4,Bad experience,Negative,Bkash,Uttara
2283,2025-10-29,Wednesday,10,1517,Sandwich,Fast Food,5,220,1100,21,5,16,5,Excellent food and fast service,Positive,Bkash,Dhanmondi
2284,2025-08-03,Sunday,8,1173,Sandwich,Fast Food,6,220,1320,24,6,18,2,Food was cold,Negative,Cash,Dhanmondi
2285,2025-10-17,Friday,10,1925,Biryani,Main Course,1,320,320,11,1,10,4,Excellent food and fast service,Positive,Bkash,Uttara
2286,2025-11-14,Friday,11,1598,Burger,Fast Food,5,250,1250,18,5,13,3,Excellent food and fast service,Positive,Card,Uttara
2287,2025-06-28,Saturday,6,1250,Fried Rice,Main Course,4,280,1120,15,4,11,4,Very tasty and fresh,Positive,Cash,Dhanmondi
2288,2025-03-20,Thursday,3,1116,Coffee,Beverage,6,180,1080,22,6,16,3,Food was cold,Negative,Bkash,Mirpur
2289,2025-06-18,Wednesday,6,1827,Burger,Fast Food,4,250,1000,21,4,17,4,Amazing quality,Positive,Card,Uttara
2290,2025-05-06,Tuesday,5,1941,Fried Rice,Main Course,3,280,840,17,3,14,3,Not worth the price,Negative,Nagad,Uttara
2291,2025-01-04,Saturday,1,1660,Noodles,Main Course,1,260,260,17,1,16,3,Amazing quality,Positive,Cash,Uttara
2292,2025-05-18,Sunday,5,1454,Pasta,Main Course,2,350,700,12,2,10,4,Food was cold,Negative,Nagad,Mirpur
2293,2025-11-10,Monday,11,1990,Ice Cream,Dessert,3,120,360,9,3,6,5,Very tasty and fresh,Positive,Nagad,Uttara
2294,2025-02-08,Saturday,2,1163,Sandwich,Fast Food,8,220,1760,22,8,14,2,Loved the food,Positive,Cash,Banani
2295,2025-04-04,Friday,4,1350,Ice Cream,Dessert,5,120,600,12,5,7,2,Highly recommended,Positive,Card,Uttara
2296,2025-07-22,Tuesday,7,1237,Sandwich,Fast Food,2,220,440,14,2,12,5,Loved the food,Positive,Card,Banani
2297,2025-05-21,Wednesday,5,1644,Sandwich,Fast Food,6,220,1320,15,6,9,5,Acceptable,Neutral,Bkash,Banani
2298,2025-02-22,Saturday,2,1027,Biryani,Main Course,1,320,320,19,1,18,2,Very tasty and fresh,Positive,Card,Mirpur
2299,2025-06-11,Wednesday,6,1064,Biryani,Main Course,5,320,1600,11,5,6,4,Excellent food and fast service,Positive,Card,Mirpur
2300,2025-07-01,Tuesday,7,1102,Burger,Fast Food,6,250,1500,14,6,8,2,Very tasty and fresh,Positive,Bkash,Uttara
2301,2025-12-08,Monday,12,1653,Burger,Fast Food,8,250,2000,28,8,20,3,Not worth the price,Negative,Bkash,Banani
2302,2025-11-06,Thursday,11,1994,Biryani,Main Course,6,320,1920,19,6,13,2,Delivery was late,Negative,Card,Mirpur
2303,2025-11-18,Tuesday,11,1309,Coffee,Beverage,2,180,360,12,2,10,5,Average taste,Neutral,Nagad,Dhanmondi
2304,2025-08-09,Saturday,8,1775,Sandwich,Fast Food,7,220,1540,18,7,11,3,Delivery was late,Negative,Nagad,Mirpur
2305,2025-02-18,Tuesday,2,1681,Coffee,Beverage,1,180,180,11,1,10,4,Amazing quality,Positive,Nagad,Mirpur
2306,2025-01-30,Thursday,1,1196,Noodles,Main Course,6,260,1560,22,6,16,3,Acceptable,Neutral,Bkash,Banani
2307,2025-12-30,Tuesday,12,1757,Sandwich,Fast Food,3,220,660,20,3,17,4,Average taste,Neutral,Nagad,Banani
2308,2025-03-06,Thursday,3,1882,Ice Cream,Dessert,3,120,360,19,3,16,4,Very tasty and fresh,Positive,Bkash,Dhanmondi
2309,2025-10-27,Monday,10,1008,Juice,Beverage,3,150,450,13,3,10,2,Loved the food,Positive,Card,Mirpur
2310,2025-12-06,Saturday,12,1421,Juice,Beverage,3,150,450,17,3,14,3,Amazing quality,Positive,Bkash,Uttara
2311,2025-11-27,Thursday,11,1944,Burger,Fast Food,2,250,500,12,2,10,4,It was okay,Neutral,Cash,Mirpur
2312,2025-10-19,Sunday,10,1719,Ice Cream,Dessert,3,120,360,8,3,5,5,Acceptable,Neutral,Nagad,Uttara
2313,2025-12-22,Monday,12,1268,Sandwich,Fast Food,1,220,220,10,1,9,4,Excellent food and fast service,Positive,Cash,Mirpur
2314,2025-08-09,Saturday,8,1662,Fried Rice,Main Course,3,280,840,10,3,7,2,Loved the food,Positive,Cash,Uttara
2315,2025-11-11,Tuesday,11,1379,Pizza,Fast Food,1,550,550,8,1,7,3,Very tasty and fresh,Positive,Card,Uttara
2316,2025-03-24,Monday,3,1227,Pasta,Main Course,8,350,2800,15,8,7,5,Amazing quality,Positive,Cash,Dhanmondi
2317,2025-08-03,Sunday,8,1328,Burger,Fast Food,3,250,750,22,3,19,5,Excellent food and fast service,Positive,Bkash,Banani
2318,2025-02-26,Wednesday,2,1400,Juice,Beverage,1,150,150,21,1,20,4,Delivery was late,Negative,Card,Mirpur
2319,2025-01-06,Monday,1,1277,Burger,Fast Food,6,250,1500,18,6,12,5,Very tasty and fresh,Positive,Cash,Banani
2320,2025-08-06,Wednesday,8,1805,Biryani,Main Course,4,320,1280,12,4,8,5,Very tasty and fresh,Positive,Cash,Dhanmondi
2321,2025-11-26,Wednesday,11,1306,Ice Cream,Dessert,5,120,600,19,5,14,3,Nothing special,Neutral,Card,Dhanmondi
2322,2025-07-19,Saturday,7,1470,Coffee,Beverage,5,180,900,19,5,14,3,Very tasty and fresh,Positive,Nagad,Banani
2323,2025-12-04,Thursday,12,1432,Juice,Beverage,6,150,900,26,6,20,3,Food was cold,Negative,Bkash,Mirpur
2324,2025-04-03,Thursday,4,1484,Ice Cream,Dessert,1,120,120,14,1,13,4,Food was cold,Negative,Bkash,Dhanmondi
2325,2025-09-19,Friday,9,1634,Noodles,Main Course,8,260,2080,13,8,5,3,Not worth the price,Negative,Card,Mirpur
2326,2025-12-24,Wednesday,12,1455,Biryani,Main Course,1,320,320,11,1,10,4,Very tasty and fresh,Positive,Bkash,Mirpur
2327,2025-02-09,Sunday,2,1799,Sandwich,Fast Food,3,220,660,15,3,12,4,Highly recommended,Positive,Card,Banani
2328,2025-10-21,Tuesday,10,1791,Pasta,Main Course,8,350,2800,13,8,5,4,Loved the food,Positive,Card,Banani
2329,2025-03-12,Wednesday,3,1202,Juice,Beverage,1,150,150,14,1,13,5,It was okay,Neutral,Bkash,Dhanmondi
2330,2025-12-01,Monday,12,1640,Burger,Fast Food,1,250,250,16,1,15,4,Loved the food,Positive,Nagad,Mirpur
2331,2025-03-31,Monday,3,1617,Pizza,Fast Food,7,550,3850,20,7,13,2,Amazing quality,Positive,Cash,Uttara
2332,2025-09-02,Tuesday,9,1312,Noodles,Main Course,2,260,520,15,2,13,5,Average taste,Neutral,Nagad,Dhanmondi
2333,2025-05-31,Saturday,5,1052,Fried Rice,Main Course,8,280,2240,21,8,13,5,Highly recommended,Positive,Nagad,Dhanmondi
2334,2025-10-05,Sunday,10,1869,Sandwich,Fast Food,6,220,1320,24,6,18,5,Highly recommended,Positive,Card,Banani
2335,2025-04-30,Wednesday,4,1531,Juice,Beverage,2,150,300,18,2,16,4,Average taste,Neutral,Cash,Dhanmondi
2336,2025-03-18,Tuesday,3,1011,Sandwich,Fast Food,8,220,1760,18,8,10,4,Excellent food and fast service,Positive,Bkash,Dhanmondi
2337,2025-12-24,Wednesday,12,1372,Sandwich,Fast Food,7,220,1540,12,7,5,5,Very tasty and fresh,Positive,Nagad,Dhanmondi
2338,2025-06-22,Sunday,6,1606,Burger,Fast Food,4,250,1000,16,4,12,3,Highly recommended,Positive,Card,Dhanmondi
2339,2025-07-22,Tuesday,7,1482,Sandwich,Fast Food,8,220,1760,19,8,11,2,Highly recommended,Positive,Card,Uttara
2340,2025-04-04,Friday,4,1794,Juice,Beverage,7,150,1050,27,7,20,2,Too salty,Negative,Cash,Banani
2341,2025-09-18,Thursday,9,1692,Noodles,Main Course,7,260,1820,22,7,15,2,Loved the food,Positive,Nagad,Banani
2342,2025-04-16,Wednesday,4,1713,Ice Cream,Dessert,7,120,840,18,7,11,5,Very tasty and fresh,Positive,Nagad,Dhanmondi
2343,2025-06-11,Wednesday,6,1848,Coffee,Beverage,1,180,180,15,1,14,2,Very tasty and fresh,Positive,Nagad,Dhanmondi
2344,2025-05-15,Thursday,5,1699,Noodles,Main Course,7,260,1820,14,7,7,5,Highly recommended,Positive,Cash,Banani
2345,2025-07-20,Sunday,7,1781,Fried Rice,Main Course,3,280,840,9,3,6,3,Nothing special,Neutral,Cash,Banani
2346,2025-04-09,Wednesday,4,1835,Ice Cream,Dessert,3,120,360,10,3,7,3,Acceptable,Neutral,Nagad,Dhanmondi
2347,2025-10-15,Wednesday,10,1791,Biryani,Main Course,7,320,2240,22,7,15,3,Delivery was late,Negative,Nagad,Dhanmondi
2348,2025-08-23,Saturday,8,1414,Burger,Fast Food,7,250,1750,21,7,14,4,It was okay,Neutral,Card,Dhanmondi
2349,2025-04-16,Wednesday,4,1980,Ice Cream,Dessert,4,120,480,11,4,7,4,It was okay,Neutral,Bkash,Dhanmondi
2350,2025-02-27,Thursday,2,1613,Pasta,Main Course,6,350,2100,24,6,18,3,Highly recommended,Positive,Cash,Mirpur
2351,2025-10-03,Friday,10,1543,Sandwich,Fast Food,4,220,880,9,4,5,3,Amazing quality,Positive,Bkash,Uttara
2352,2025-10-15,Wednesday,10,1801,Noodles,Main Course,5,260,1300,17,5,12,2,Delivery was late,Negative,Nagad,Dhanmondi
2353,2025-08-01,Friday,8,1679,Sandwich,Fast Food,1,220,220,18,1,17,3,Service was normal,Neutral,Cash,Mirpur
2354,2025-11-27,Thursday,11,1903,Noodles,Main Course,1,260,260,9,1,8,3,Loved the food,Positive,Cash,Mirpur
2355,2025-01-01,Wednesday,1,1959,Fried Rice,Main Course,8,280,2240,14,8,6,3,Excellent food and fast service,Positive,Nagad,Mirpur
2356,2025-01-22,Wednesday,1,1032,Sandwich,Fast Food,1,220,220,12,1,11,2,Amazing quality,Positive,Nagad,Uttara
2357,2025-07-25,Friday,7,1852,Biryani,Main Course,3,320,960,21,3,18,4,Loved the food,Positive,Bkash,Dhanmondi
2358,2025-12-05,Friday,12,1989,Burger,Fast Food,8,250,2000,17,8,9,4,Amazing quality,Positive,Card,Banani
2359,2025-11-20,Thursday,11,1433,Pasta,Main Course,2,350,700,9,2,7,2,Excellent food and fast service,Positive,Nagad,Dhanmondi
2360,2025-03-29,Saturday,3,1033,Sandwich,Fast Food,7,220,1540,24,7,17,3,Amazing quality,Positive,Cash,Uttara
2361,2025-11-16,Sunday,11,1944,Pizza,Fast Food,8,550,4400,14,8,6,5,It was okay,Neutral,Card,Mirpur
2362,2025-05-24,Saturday,5,1645,Pasta,Main Course,4,350,1400,19,4,15,3,Not worth the price,Negative,Bkash,Mirpur
2363,2025-09-25,Thursday,9,1829,Sandwich,Fast Food,1,220,220,8,1,7,3,Loved the food,Positive,Bkash,Uttara
2364,2025-12-03,Wednesday,12,1092,Coffee,Beverage,4,180,720,22,4,18,3,Amazing quality,Positive,Card,Banani
2365,2025-07-06,Sunday,7,1583,Fried Rice,Main Course,1,280,280,11,1,10,5,Loved the food,Positive,Nagad,Dhanmondi
2366,2025-05-08,Thursday,5,1248,Ice Cream,Dessert,7,120,840,26,7,19,5,Loved the food,Positive,Bkash,Uttara
2367,2025-12-20,Saturday,12,1261,Pasta,Main Course,1,350,350,17,1,16,2,Highly recommended,Positive,Nagad,Mirpur
2368,2025-05-23,Friday,5,1860,Burger,Fast Food,4,250,1000,21,4,17,3,Too salty,Negative,Cash,Mirpur
2369,2025-10-19,Sunday,10,1961,Sandwich,Fast Food,8,220,1760,20,8,12,5,Loved the food,Positive,Nagad,Uttara
2370,2025-04-12,Saturday,4,1826,Biryani,Main Course,4,320,1280,22,4,18,5,Highly recommended,Positive,Nagad,Mirpur
2371,2025-10-27,Monday,10,1836,Pizza,Fast Food,3,550,1650,19,3,16,5,Amazing quality,Positive,Card,Uttara
2372,2025-01-26,Sunday,1,1577,Pasta,Main Course,3,350,1050,20,3,17,3,Highly recommended,Positive,Cash,Banani
2373,2025-08-02,Saturday,8,1597,Juice,Beverage,2,150,300,21,2,19,5,Bad experience,Negative,Card,Uttara
2374,2025-06-26,Thursday,6,1752,Juice,Beverage,3,150,450,15,3,12,5,Amazing quality,Positive,Nagad,Banani
2375,2025-12-30,Tuesday,12,1012,Sandwich,Fast Food,8,220,1760,18,8,10,4,Highly recommended,Positive,Cash,Uttara
2376,2025-05-11,Sunday,5,1916,Noodles,Main Course,3,260,780,9,3,6,3,Loved the food,Positive,Cash,Mirpur
2377,2025-04-13,Sunday,4,1412,Ice Cream,Dessert,4,120,480,11,4,7,2,Very tasty and fresh,Positive,Cash,Dhanmondi
2378,2025-02-04,Tuesday,2,1952,Pasta,Main Course,5,350,1750,11,5,6,5,Nothing special,Neutral,Card,Dhanmondi
2379,2025-06-06,Friday,6,1072,Fried Rice,Main Course,1,280,280,15,1,14,3,Acceptable,Neutral,Bkash,Dhanmondi
2380,2025-01-09,Thursday,1,1481,Fried Rice,Main Course,8,280,2240,23,8,15,3,Amazing quality,Positive,Cash,Banani
2381,2025-11-26,Wednesday,11,1303,Coffee,Beverage,7,180,1260,21,7,14,2,Very tasty and fresh,Positive,Bkash,Uttara
2382,2025-01-29,Wednesday,1,1031,Noodles,Main Course,3,260,780,15,3,12,5,Very tasty and fresh,Positive,Nagad,Banani
2383,2025-11-08,Saturday,11,1962,Pizza,Fast Food,5,550,2750,22,5,17,2,Amazing quality,Positive,Bkash,Banani
2384,2025-10-01,Wednesday,10,1251,Biryani,Main Course,1,320,320,8,1,7,2,Loved the food,Positive,Nagad,Banani
2385,2025-07-29,Tuesday,7,1775,Pizza,Fast Food,7,550,3850,22,7,15,4,Delivery was late,Negative,Cash,Mirpur
2386,2025-05-07,Wednesday,5,1325,Pasta,Main Course,8,350,2800,21,8,13,3,Very tasty and fresh,Positive,Cash,Uttara
2387,2025-09-04,Thursday,9,1508,Ice Cream,Dessert,6,120,720,23,6,17,5,Excellent food and fast service,Positive,Nagad,Uttara
2388,2025-11-25,Tuesday,11,1063,Biryani,Main Course,2,320,640,22,2,20,3,Too salty,Negative,Nagad,Dhanmondi
2389,2025-10-22,Wednesday,10,1762,Biryani,Main Course,1,320,320,10,1,9,2,Acceptable,Neutral,Card,Banani
2390,2025-04-10,Thursday,4,1829,Fried Rice,Main Course,8,280,2240,14,8,6,4,Very tasty and fresh,Positive,Bkash,Mirpur
2391,2025-08-18,Monday,8,1454,Pasta,Main Course,1,350,350,14,1,13,5,Excellent food and fast service,Positive,Card,Uttara
2392,2025-06-11,Wednesday,6,1796,Pizza,Fast Food,1,550,550,21,1,20,2,Excellent food and fast service,Positive,Nagad,Dhanmondi
2393,2025-12-19,Friday,12,1984,Noodles,Main Course,6,260,1560,13,6,7,3,Very tasty and fresh,Positive,Bkash,Dhanmondi
2394,2025-05-18,Sunday,5,1619,Coffee,Beverage,7,180,1260,18,7,11,2,Food was cold,Negative,Bkash,Dhanmondi
2395,2025-06-26,Thursday,6,1266,Coffee,Beverage,2,180,360,10,2,8,4,Highly recommended,Positive,Nagad,Mirpur
2396,2025-05-08,Thursday,5,1840,Ice Cream,Dessert,2,120,240,19,2,17,5,Highly recommended,Positive,Cash,Dhanmondi
2397,2025-05-26,Monday,5,1914,Burger,Fast Food,4,250,1000,9,4,5,4,Service was normal,Neutral,Cash,Mirpur
2398,2025-01-10,Friday,1,1024,Fried Rice,Main Course,3,280,840,13,3,10,3,Amazing quality,Positive,Nagad,Banani
2399,2025-03-24,Monday,3,1567,Burger,Fast Food,4,250,1000,20,4,16,5,Bad experience,Negative,Bkash,Dhanmondi
2400,2025-12-04,Thursday,12,1622,Sandwich,Fast Food,1,220,220,10,1,9,4,Very tasty and fresh,Positive,Cash,Banani
2401,2025-05-25,Sunday,5,1738,Juice,Beverage,4,150,600,15,4,11,5,Service was normal,Neutral,Card,Uttara
2402,2025-01-29,Wednesday,1,1515,Fried Rice,Main Course,8,280,2240,22,8,14,2,Excellent food and fast service,Positive,Nagad,Banani
2403,2025-01-22,Wednesday,1,1695,Noodles,Main Course,8,260,2080,14,8,6,2,Excellent food and fast service,Positive,Cash,Mirpur
2404,2025-04-24,Thursday,4,1830,Pizza,Fast Food,2,550,1100,13,2,11,5,It was okay,Neutral,Nagad,Dhanmondi
2405,2025-02-19,Wednesday,2,1166,Coffee,Beverage,5,180,900,20,5,15,5,Loved the food,Positive,Card,Uttara
2406,2025-12-03,Wednesday,12,1817,Pizza,Fast Food,2,550,1100,19,2,17,3,Highly recommended,Positive,Card,Dhanmondi
2407,2025-06-10,Tuesday,6,1372,Fried Rice,Main Course,8,280,2240,13,8,5,4,Loved the food,Positive,Bkash,Banani
2408,2025-12-24,Wednesday,12,1296,Burger,Fast Food,3,250,750,14,3,11,5,Excellent food and fast service,Positive,Cash,Mirpur
2409,2025-05-05,Monday,5,1823,Ice Cream,Dessert,5,120,600,23,5,18,5,Not worth the price,Negative,Nagad,Uttara
2410,2025-07-28,Monday,7,1384,Biryani,Main Course,4,320,1280,19,4,15,2,Acceptable,Neutral,Bkash,Uttara
2411,2025-01-07,Tuesday,1,1016,Biryani,Main Course,7,320,2240,14,7,7,3,Service was normal,Neutral,Bkash,Banani
2412,2025-10-12,Sunday,10,1410,Sandwich,Fast Food,1,220,220,12,1,11,2,Bad experience,Negative,Bkash,Dhanmondi
2413,2025-07-21,Monday,7,1849,Fried Rice,Main Course,1,280,280,18,1,17,2,Highly recommended,Positive,Bkash,Dhanmondi
2414,2025-03-08,Saturday,3,1638,Noodles,Main Course,2,260,520,20,2,18,2,Excellent food and fast service,Positive,Cash,Uttara
2415,2025-10-28,Tuesday,10,1654,Burger,Fast Food,2,250,500,12,2,10,2,Very tasty and fresh,Positive,Card,Mirpur
2416,2025-03-11,Tuesday,3,1785,Burger,Fast Food,5,250,1250,20,5,15,5,Very tasty and fresh,Positive,Bkash,Banani
2417,2025-12-23,Tuesday,12,1664,Ice Cream,Dessert,6,120,720,18,6,12,3,Bad experience,Negative,Nagad,Dhanmondi
2418,2025-01-26,Sunday,1,1357,Ice Cream,Dessert,7,120,840,13,7,6,5,Highly recommended,Positive,Bkash,Mirpur
2419,2025-05-12,Monday,5,1985,Pasta,Main Course,3,350,1050,9,3,6,4,Amazing quality,Positive,Bkash,Mirpur
2420,2025-04-26,Saturday,4,1123,Noodles,Main Course,2,260,520,10,2,8,5,Amazing quality,Positive,Bkash,Mirpur
2421,2025-09-29,Monday,9,1415,Fried Rice,Main Course,5,280,1400,19,5,14,3,Nothing special,Neutral,Card,Mirpur
2422,2025-03-18,Tuesday,3,1389,Pizza,Fast Food,8,550,4400,28,8,20,2,Highly recommended,Positive,Card,Banani
2423,2025-02-22,Saturday,2,1458,Juice,Beverage,3,150,450,17,3,14,2,Excellent food and fast service,Positive,Bkash,Banani
2424,2025-11-24,Monday,11,1361,Biryani,Main Course,7,320,2240,24,7,17,2,Very tasty and fresh,Positive,Bkash,Mirpur
2425,2025-01-14,Tuesday,1,1451,Pizza,Fast Food,6,550,3300,17,6,11,3,Average taste,Neutral,Cash,Banani
2426,2025-09-12,Friday,9,1450,Pizza,Fast Food,6,550,3300,24,6,18,2,Amazing quality,Positive,Bkash,Uttara
2427,2025-04-02,Wednesday,4,1334,Pasta,Main Course,5,350,1750,12,5,7,4,Amazing quality,Positive,Nagad,Mirpur
2428,2025-01-29,Wednesday,1,1711,Juice,Beverage,5,150,750,21,5,16,5,Loved the food,Positive,Cash,Mirpur
2429,2025-08-24,Sunday,8,1867,Pizza,Fast Food,2,550,1100,19,2,17,5,Loved the food,Positive,Card,Banani
2430,2025-06-19,Thursday,6,1730,Juice,Beverage,2,150,300,14,2,12,5,Loved the food,Positive,Bkash,Banani
2431,2025-07-22,Tuesday,7,1790,Noodles,Main Course,1,260,260,17,1,16,3,Average taste,Neutral,Card,Banani
2432,2025-08-31,Sunday,8,1577,Pizza,Fast Food,5,550,2750,17,5,12,3,Food was cold,Negative,Card,Dhanmondi
2433,2025-11-05,Wednesday,11,1870,Coffee,Beverage,7,180,1260,27,7,20,3,Very tasty and fresh,Positive,Nagad,Uttara
2434,2025-12-16,Tuesday,12,1190,Biryani,Main Course,4,320,1280,21,4,17,3,Excellent food and fast service,Positive,Bkash,Uttara
2435,2025-03-25,Tuesday,3,1668,Juice,Beverage,8,150,1200,25,8,17,3,Acceptable,Neutral,Bkash,Uttara
2436,2025-08-13,Wednesday,8,1888,Sandwich,Fast Food,4,220,880,14,4,10,4,Amazing quality,Positive,Card,Dhanmondi
2437,2025-03-11,Tuesday,3,1705,Fried Rice,Main Course,3,280,840,8,3,5,2,Loved the food,Positive,Cash,Banani
2438,2025-11-12,Wednesday,11,1141,Fried Rice,Main Course,4,280,1120,14,4,10,3,Loved the food,Positive,Bkash,Banani
2439,2025-12-04,Thursday,12,1339,Pizza,Fast Food,3,550,1650,8,3,5,4,Nothing special,Neutral,Cash,Mirpur
2440,2025-05-18,Sunday,5,1331,Coffee,Beverage,3,180,540,20,3,17,5,Highly recommended,Positive,Cash,Uttara
2441,2025-10-10,Friday,10,1807,Fried Rice,Main Course,2,280,560,7,2,5,4,Highly recommended,Positive,Card,Uttara
2442,2025-12-11,Thursday,12,1935,Biryani,Main Course,3,320,960,21,3,18,3,Delivery was late,Negative,Nagad,Banani
2443,2025-08-28,Thursday,8,1907,Sandwich,Fast Food,4,220,880,15,4,11,2,Not worth the price,Negative,Nagad,Banani
2444,2025-06-02,Monday,6,1370,Sandwich,Fast Food,1,220,220,20,1,19,2,Amazing quality,Positive,Card,Banani
2445,2025-01-18,Saturday,1,1138,Coffee,Beverage,6,180,1080,16,6,10,4,Service was normal,Neutral,Cash,Dhanmondi
2446,2025-11-24,Monday,11,1276,Sandwich,Fast Food,5,220,1100,11,5,6,2,Highly recommended,Positive,Nagad,Banani
2447,2025-07-07,Monday,7,1380,Noodles,Main Course,3,260,780,21,3,18,2,Very tasty and fresh,Positive,Nagad,Uttara
2448,2025-01-08,Wednesday,1,1678,Burger,Fast Food,4,250,1000,21,4,17,4,Amazing quality,Positive,Nagad,Mirpur
2449,2025-07-30,Wednesday,7,1497,Pizza,Fast Food,5,550,2750,24,5,19,3,Amazing quality,Positive,Cash,Uttara
2450,2025-10-28,Tuesday,10,1808,Ice Cream,Dessert,8,120,960,21,8,13,2,Bad experience,Negative,Bkash,Banani
2451,2025-01-18,Saturday,1,1611,Ice Cream,Dessert,6,120,720,21,6,15,3,Loved the food,Positive,Card,Banani
2452,2025-08-12,Tuesday,8,1998,Pasta,Main Course,4,350,1400,13,4,9,4,Very tasty and fresh,Positive,Nagad,Dhanmondi
2453,2025-03-08,Saturday,3,1337,Pizza,Fast Food,3,550,1650,10,3,7,4,Average taste,Neutral,Bkash,Uttara
2454,2025-05-09,Friday,5,1447,Burger,Fast Food,1,250,250,8,1,7,3,Highly recommended,Positive,Card,Uttara
2455,2025-10-30,Thursday,10,1349,Noodles,Main Course,5,260,1300,25,5,20,5,Very tasty and fresh,Positive,Nagad,Banani
2456,2025-02-02,Sunday,2,1658,Noodles,Main Course,3,260,780,12,3,9,5,Amazing quality,Positive,Cash,Mirpur
2457,2025-12-03,Wednesday,12,1393,Noodles,Main Course,5,260,1300,12,5,7,2,Excellent food and fast service,Positive,Card,Mirpur
2458,2025-10-22,Wednesday,10,1613,Coffee,Beverage,7,180,1260,21,7,14,4,Amazing quality,Positive,Nagad,Dhanmondi
2459,2025-12-14,Sunday,12,1793,Coffee,Beverage,7,180,1260,26,7,19,5,Acceptable,Neutral,Card,Uttara
2460,2025-01-02,Thursday,1,1051,Ice Cream,Dessert,8,120,960,17,8,9,2,Excellent food and fast service,Positive,Card,Banani
2461,2025-02-12,Wednesday,2,1330,Juice,Beverage,7,150,1050,16,7,9,4,Highly recommended,Positive,Bkash,Banani
2462,2025-12-17,Wednesday,12,1969,Noodles,Main Course,7,260,1820,20,7,13,5,Amazing quality,Positive,Bkash,Mirpur
2463,2025-07-03,Thursday,7,1260,Sandwich,Fast Food,6,220,1320,14,6,8,5,Delivery was late,Negative,Nagad,Mirpur
2464,2025-01-03,Friday,1,1533,Burger,Fast Food,1,250,250,18,1,17,5,Loved the food,Positive,Card,Mirpur
2465,2025-12-16,Tuesday,12,1261,Burger,Fast Food,6,250,1500,13,6,7,4,Loved the food,Positive,Cash,Uttara
2466,2025-03-31,Monday,3,1602,Pasta,Main Course,5,350,1750,18,5,13,5,Amazing quality,Positive,Bkash,Dhanmondi
2467,2025-03-15,Saturday,3,1017,Fried Rice,Main Course,4,280,1120,22,4,18,3,Not worth the price,Negative,Bkash,Banani
2468,2025-01-22,Wednesday,1,1198,Pizza,Fast Food,8,550,4400,13,8,5,2,Not worth the price,Negative,Bkash,Mirpur
2469,2025-03-20,Thursday,3,1748,Fried Rice,Main Course,7,280,1960,13,7,6,2,Loved the food,Positive,Card,Dhanmondi
2470,2025-11-08,Saturday,11,1012,Pasta,Main Course,2,350,700,13,2,11,5,Amazing quality,Positive,Cash,Banani
2471,2025-11-02,Sunday,11,1156,Sandwich,Fast Food,8,220,1760,17,8,9,4,Too salty,Negative,Cash,Uttara
2472,2025-07-05,Saturday,7,1475,Juice,Beverage,5,150,750,10,5,5,3,Excellent food and fast service,Positive,Bkash,Banani
